Title,URL
Comparative evaluation of microbial profiles of oral samples obtained at different collection time points and using different methods,https://link.springer.com/article/10.1007/s00784-020-03592-y
Evidence for sponges as sister to all other animals from partitioned phylogenomics with mixture models and recoding,https://link.springer.com/article/10.1038/s41467-021-22074-7
"Association of oral health status with the CD4+ cell count in children living with HIV in Phnom Penh, Cambodia",https://link.springer.com/article/10.1038/s41598-019-51077-0
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Structural basis for the inhibition of translation through eIF2α phosphorylation,https://link.springer.com/article/10.1038/s41467-019-10606-1
Exploring genetic diversity and disease response of cultivated rice accessions (Oryza spp.) against Pyricularia oryzae under rainfed upland conditions in Benin,https://link.springer.com/article/10.1007/s10722-018-0638-1
An ontological knowledge and multiple abstraction level decision support system in healthcare,https://link.springer.com/article/10.1186/2193-8636-1-8
Studying the Chemistry of Cationized Triacylglycerols Using Electrospray Ionization Mass Spectrometry and Density Functional Theory Computations,https://link.springer.com/article/10.1007/s13361-014-0917-9
Demand-Matching Spectrum Sharing in Cognitive Radio Networks: A Classified Game,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-642-30493-4_51
Spastic movement disorder,https://link.springer.com/article/10.1038/sj.sc.3101030
Hydroxyethyl Starch and Reperfusion Injury,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-642-59621-6_8
Functional imaging of the monkey brain,https://link.springer.com/article/10.1038/9210
Structure of a human Clara cell phospholipid-binding protein–ligand complex at 1. 9 Å resolution,https://link.springer.com/article/10.1038/nsb0894-538
"Long-term surveillance of the feline leukemia virus in the endangered Iberian lynx (Lynx pardinus) in Andalusia, Spain (2008–2021)",https://link.springer.com/article/10.1038/s41598-024-55847-3
Impact of chitosan administration on titanium dioxide nanoparticles induced testicular dysfunction,https://link.springer.com/article/10.1038/s41598-022-22044-z
Fucoxanthin diminishes oxidative stress damage in human placenta-derived mesenchymal stem cells through the PI3K/Akt/Nrf-2 pathway,https://link.springer.com/article/10.1038/s41598-023-49751-5
"Prevalence and risk factors of feline lower urinary tract disease in Chiang Mai, Thailand",https://link.springer.com/article/10.1038/s41598-019-56968-w
Preservation of hydrogen peroxide-induced oxidative damage in HepG-2 cells by rice protein hydrolysates pretreated with electron beams,https://link.springer.com/article/10.1038/s41598-020-64814-7
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
An ontological knowledge and multiple abstraction level decision support system in healthcare,https://link.springer.com/article/10.1186/2193-8636-1-8
Hepatitis-C-virus-like internal ribosome entry sites displace eIF3 to gain access to the 40S subunit,https://link.springer.com/article/10.1038/nature12658
Orthogonal micro-organization of orientation and spatial frequency in primate primary visual cortex,https://link.springer.com/article/10.1038/nn.3255
Phenotyping sensory nerve endings in vitro in the mouse,https://link.springer.com/article/10.1038/nprot.2008.223
Repression of RNA polymerase III transcription by the retinoblastoma protein,https://link.springer.com/article/10.1038/382088a0
An unusual member of the nuclear hormone receptor superfamily responsible for X-linked adrenal hypoplasia congenita,https://link.springer.com/article/10.1038/372635a0
The Hypothalamic Distribution of the Stria Terminalis in the Rat,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4684-7920-1_15
Long-term haematological changes in cats experimentally infected with feline immunodeficiency virus (FIV),https://link.springer.com/article/10.1007/BF02984520
A new anatomy of the prestalk zone in Dictyostelium,https://link.springer.com/article/10.1038/340144a0
Retinoic acid causes an anteroposterior transformation in the developing central nervous system,https://link.springer.com/article/10.1038/340140a0
Pharmacological Properties of the Chromaffin Cell Calcium Channel,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4684-5314-0_12
Chemical induced teratogenesis,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-94-009-6604-8_9
The representation of auditory space in the mammalian superior colliculus,https://link.springer.com/article/10.1038/299248a0
Identity of euchromatic bands from man to Cercopithecidae,https://link.springer.com/article/10.1007/BF00278726
"Long-term surveillance of the feline leukemia virus in the endangered Iberian lynx (Lynx pardinus) in Andalusia, Spain (2008–2021)",https://link.springer.com/article/10.1038/s41598-024-55847-3
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Modulation of microbial consortia enriched from different polluted environments during petroleum biodegradation,https://link.springer.com/article/10.1007/s10532-018-9823-3
Non-negative matrix factorisation is the most appropriate method for extraction of muscle synergies in walking and running,https://link.springer.com/article/10.1038/s41598-020-65257-w
Phylogenomics of Aerobic Bacterial Degradation of Aromatics,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-50418-6_33
Is filament clipping an effective tool for tissue sampling in Hippocampus guttulatus?,https://link.springer.com/article/10.1007/s10641-018-0796-1
Tonic inhibition of murine proximal colon is due to nitrergic suppression of Ca2+ signaling in interstitial cells of Cajal,https://link.springer.com/article/10.1038/s41598-019-39729-7
Global transcriptome analysis of the aphelid Paraphelidium tribonemae supports the phagotrophic origin of fungi,https://link.springer.com/article/10.1038/s42003-018-0235-z
"Analysis of sustainable business process performance in the context of knowledge managements, risk managements, and agility",https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-658-26509-0_5
Phylogenomics of Aerobic Bacterial Degradation of Aromatics,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-39782-5_33-1
Biodegradation of Petroleum Oil in Cold Marine Environments,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-319-57057-0_27
Yak whole-genome resequencing reveals domestication signatures and prehistoric population expansions,https://link.springer.com/article/10.1038/ncomms10283
The tiger genome and comparative analysis with lion and snow leopard genomes,https://link.springer.com/article/10.1038/ncomms3433
Mapping of major and modifying genes for high oleic acid content in safflower,https://link.springer.com/article/10.1007/s11032-012-9714-y
Phylogenomics of Aerobic Bacterial Degradation of Aromatics,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-540-77587-4_95
Archival Information Systems in Italy and the National Archival Portal,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-642-15850-6_2
"Arabidopsis thaliana Metallothionein, AtMT2a, Mediates ROS Balance during Oxidative Stress",https://link.springer.com/article/10.1007/s12374-009-9076-0
Psychrophiles - Cold-Adapted Hydrocarbon-Degrading Microorganisms,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-540-77587-4_139
Natural and Stimulated Biodegradation of Petroleum in Cold Marine Environments,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-540-74335-4_23
Distribution of the Basal Ganglia and Cerebellar Projections to the Rodent Motor Thalamus,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4615-0179-4_46
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
CTNet: a convolutional transformer network for EEG-based motor imagery classification,https://link.springer.com/article/10.1038/s41598-024-71118-7
Iron-Containing Polyoxotungstophosphates and Products of Their Thermolysis,https://link.springer.com/article/10.1134/S1070363223070198
Extraction-free LAMP assays for generic detection of Old World Orthopoxviruses and specific detection of Mpox virus,https://link.springer.com/article/10.1038/s41598-023-48391-z
Characterization of a patient-derived variant of GPX4 for precision therapy,https://link.springer.com/article/10.1038/s41589-021-00915-2
Macroscopically entangled light fields,https://link.springer.com/article/10.1038/s41598-021-90694-6
Lead compounds for the development of SARS-CoV-2 3CL protease inhibitors,https://link.springer.com/article/10.1038/s41467-021-22362-2
Immunization with V987H-stabilized Spike glycoprotein protects K18-hACE2 mice and golden Syrian hamsters upon SARS-CoV-2 infection,https://link.springer.com/article/10.1038/s41467-024-46714-w
Development of optimized drug-like small molecule inhibitors of the SARS-CoV-2 3CL protease for treatment of COVID-19,https://link.springer.com/article/10.1038/s41467-022-29413-2
Hierarchical Correlation Stereo Matching Network,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-31726-3_34
A unified theory of calcium alternans in ventricular myocytes,https://link.springer.com/article/10.1038/srep35625
An Optogenetic Demonstration of Motor Modularity in the Mammalian Spinal Cord,https://link.springer.com/article/10.1038/srep35185
A novel throughput mapping method for DC-HSDPA systems based on ANN,https://link.springer.com/article/10.1007/s00521-015-2054-1
Coherent destruction of tunneling in chaotic microcavities via three-state anti-crossings,https://link.springer.com/article/10.1038/srep04858
Cell division in apicomplexan parasites,https://link.springer.com/article/10.1038/nrmicro3184
Functional characterization of cellulases identified from the cow rumen fungus Neocallimastix patriciarum W5 by transcriptomic and secretomic analyses,https://link.springer.com/article/10.1186/1754-6834-4-24
The neural substrates of rapid-onset Dystonia-Parkinsonism,https://link.springer.com/article/10.1038/nn.2753
"Tuning of synapse number, structure and function in the cochlea",https://link.springer.com/article/10.1038/nn.2293
"The influence of spatial scale on the genetic structure of a widespread tropical wetland tree, Pterocarpus officinalis (Fabaceae)",https://link.springer.com/article/10.1007/s10592-005-9022-8
Enzyme activities Along the kynurenine pathway in mice,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4615-0135-0_57
"Offer Management, Dynamic Pricing, and Order Management",https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-51524-8_9
Immunohistochemical screening for mismatch repair protein deficiency in paediatric high-grade gliomas — institutional experience and review of literature,https://link.springer.com/article/10.1007/s00381-021-05229-1
Targeted next generation sequencing provides insight for the genetic alterations in liquid biopsy of Egyptian brain tumor patients,https://link.springer.com/article/10.1186/s43042-022-00214-y
Low frequency of mismatch repair deficiency in gallbladder cancer,https://link.springer.com/article/10.1186/s13000-019-0813-5
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
National models of climate governance among major emitters,https://link.springer.com/article/10.1038/s41558-022-01589-x
Molecular basis for integrin adhesion receptor binding to p21-activated kinase 4 (PAK4),https://link.springer.com/article/10.1038/s42003-022-04157-3
Physiological and biochemical responses of selected weed and crop species to the plant-based bioherbicide WeedLock,https://link.springer.com/article/10.1038/s41598-022-24144-2
Unexpected tumor response to palliative pelvic radiotherapy in mismatch repair-deficient advanced prostate cancer: a case report,https://link.springer.com/article/10.1186/s13256-020-02578-4
Multi-center real-world comparison of the fully automated Idylla™ microsatellite instability assay with routine molecular methods and immunohistochemistry on formalin-fixed paraffin-embedded tissue of colorectal cancer,https://link.springer.com/article/10.1007/s00428-020-02962-x
Primary mismatch repair deficient IDH-mutant astrocytoma (PMMRDIA) is a distinct type with a poor prognosis,https://link.springer.com/article/10.1007/s00401-020-02243-6
"The Valued Life Activities Scale (VLAs): linguistic validation, cultural adaptation and psychometric testing in people with rheumatic and musculoskeletal diseases in the UK",https://link.springer.com/article/10.1186/s12891-020-03409-9
Mismatch repair deficiency is a rare but putative therapeutically relevant finding in non-liver fluke associated cholangiocarcinoma,https://link.springer.com/article/10.1038/s41416-018-0199-2
Scale Matters: GDS Air Shopping,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-51524-8_5
"Impact of KRAS, BRAF and microsatellite instability status after cytoreductive surgery and HIPEC in a national cohort of colorectal peritoneal metastasis patients",https://link.springer.com/article/10.1038/s41416-021-01620-6
Assessment of Microsatellite Instability from Next-Generation Sequencing Data,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-030-91836-1_5
Prädiktive Biomarker in der immunonkologischen Therapie gastrointestinaler Tumoren: derzeitiger Standard und zukünftige Perspektiven,https://link.springer.com/article/10.1007/s11377-021-00531-5
Clinical and epigenetic features of colorectal cancer patients with somatic POLE proofreading mutations,https://link.springer.com/article/10.1186/s13148-021-01104-7
Using synthetic chromosome controls to evaluate the sequencing of difficult regions within the human genome,https://link.springer.com/article/10.1186/s13059-021-02579-6
"Smoking, alcohol consumption and colorectal cancer risk by molecular pathological subtypes and pathways",https://link.springer.com/article/10.1038/s41416-020-0803-0
"Long-term surveillance of the feline leukemia virus in the endangered Iberian lynx (Lynx pardinus) in Andalusia, Spain (2008–2021)",https://link.springer.com/article/10.1038/s41598-024-55847-3
Community lung health service design for COPD patients in China by the Breathe Well group,https://link.springer.com/article/10.1038/s41533-022-00286-8
SARS-ANI: a global open access dataset of reported SARS-CoV-2 events in animals,https://link.springer.com/article/10.1038/s41597-022-01543-8
Quantum causality emerging in a delayed-choice quantum Cheshire Cat experiment with neutrons,https://link.springer.com/article/10.1038/s41598-023-29970-6
The Key Drivers of Greater Engagement,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-031-10112-0_3
Tumorerkrankungen,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-662-56147-8_32
Logging cuts the functional importance of invertebrates in tropical rainforest,https://link.springer.com/article/10.1038/ncomms7836
Hereditäres kolorektales Karzinom,https://link.springer.com/article/10.1007/s00053-012-0321-5
Tumorerkrankungen,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-3-642-28907-1_32
Mapping of major and modifying genes for high oleic acid content in safflower,https://link.springer.com/article/10.1007/s11032-012-9714-y
Functional characterization of cellulases identified from the cow rumen fungus Neocallimastix patriciarum W5 by transcriptomic and secretomic analyses,https://link.springer.com/article/10.1186/1754-6834-4-24
Hereditäres kolorektales Karzinom,https://link.springer.com/article/10.1007/s00761-011-2090-0
Nemo kinase phosphorylates β-catenin to promote ommatidial rotation and connects core PCP factors to E-cadherin–β-catenin,https://link.springer.com/article/10.1038/nsmb.2049
Respiratory Pattern and Hypdxic Ventilatory Response in Mice Functionally Lacking α2a-Adrenergic Receptors,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4615-1375-9_31
Differential effects of retroviral long terminal repeats on interleukin-3 gene expression and autocrine transformation,https://link.springer.com/article/10.1038/sj.leu.2400793
Heterodimerization of the Drosophila ecdysone receptor with retinoid X receptor and ultraspiracle,https://link.springer.com/article/10.1038/362471a0
Projections of the Lentiform Nucleus in the Monkey,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4684-7920-1_20
Long-term haematological changes in cats experimentally infected with feline immunodeficiency virus (FIV),https://link.springer.com/article/10.1007/BF02984520
A rodent model of infusion brain edema: Methodology and pathophysiological effects of saline and protein infusions,https://link.springer.com/article/10.1007/BF01670001
Claustrum and Amygdaloid Kindling,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4684-5796-4_29
"Molecular characterization of stem gall disease caused by Agrobacterium tumefaciens (= Agrobacterium biovar 1) on Citrus trees as a new host, in the Eastern Mediterranean region of Turkey",https://link.springer.com/article/10.1007/s41348-022-00678-5
Age estimation using methylation-sensitive high-resolution melting (MS-HRM) in both healthy felines and those with chronic kidney disease,https://link.springer.com/article/10.1038/s41598-021-99424-4
DGS-SCSO: Enhancing Sand Cat Swarm Optimization with Dynamic Pinhole Imaging and Golden Sine Algorithm for improved numerical optimization performance,https://link.springer.com/article/10.1038/s41598-023-50910-x
Amynthas corticis genome reveals molecular mechanisms behind global distribution,https://link.springer.com/article/10.1038/s42003-021-01659-4
Improved reference genome for the domestic horse increases assembly contiguity and composition,https://link.springer.com/article/10.1038/s42003-018-0199-z
Assessment of Supply Chain Flexibility Using System Dynamics Modeling,https://link.springer.com/article/10.1007/s40171-019-00224-7
Oxidative stress causes hypertension and activation of nuclear factor-κB after high-fructose and salt treatments,https://link.springer.com/article/10.1038/srep46051
Two types of interneurons in the mouse lateral geniculate nucleus are characterized by different h-current density,https://link.springer.com/article/10.1038/srep24904
Quantum interference of large organic molecules,https://link.springer.com/article/10.1038/ncomms1263
Recombination Phenotypes of Escherichia coli greA Mutants,https://link.springer.com/article/10.1186/1471-2199-12-12
Contested Spaces: Protecting or Inhibiting Girls Online?,https://link.springer.comhttps://link.springer.com/chapter/10.1057/9780230607019_15
Segregation of object and background motion in the retina,https://link.springer.com/article/10.1038/nature01652
"Evolutionary and functional implications of the complex glycosylation of Skp1, a cytoplasmic/nuclear glycoprotein associated with polyubiquitination",https://link.springer.com/article/10.1007/s000180300018
Perception and neuronal coding of subjective contours in the owl,https://link.springer.com/article/10.1038/10217
In vivo studies of emergent issues in gastric Helicobacter pathogenesis and epidemiology,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-94-009-1792-7_2
A family of transcriptional adaptor proteins targeted by the E1A oncoprotein,https://link.springer.com/article/10.1038/374081a0
Identity of euchromatic bands from man to Cercopithecidae,https://link.springer.com/article/10.1007/BF00278726
The distribution of degenerating axons after small lesions in the intact and isolated visual cortex of the cat,https://link.springer.com/article/10.1007/BF00235514
Determination of polycyclic aromatic hydrocarbons in bud-derived supplements by magnetic molecular imprinted microparticles and GC-MS: D-optimal design for a fast method optimization,https://link.springer.com/article/10.1038/s41598-023-44398-8
Impact of Pre-visit Contextual Data Collection on Patient-Physician Communication and Patient Activation: a Randomized Trial,https://link.springer.com/article/10.1007/s11606-020-06583-7
"Effect of vitamin E supplementation on cardiometabolic risk factors, inflammatory and oxidative markers and hormonal functions in PCOS (polycystic ovary syndrome): a systematic review and meta‐analysis",https://link.springer.com/article/10.1038/s41598-022-09082-3
"Proteomics analysis reveals the effect of 1α,25(OH)2VD3-glycosides on development of early testes in piglets",https://link.springer.com/article/10.1038/s41598-021-90676-8
Activating primary care COPD patients with multi-morbidity through tailored self-management support,https://link.springer.com/article/10.1038/s41533-020-0171-5
Dietary resources shape the adaptive changes of cyanide detoxification function in giant panda (Ailuropoda melanoleuca),https://link.springer.com/article/10.1038/srep34700
Recombination Phenotypes of Escherichia coli greA Mutants,https://link.springer.com/article/10.1186/1471-2199-12-12
Community-based Norms About Intimate Partner Violence: Putting Attributions of Fault and Responsibility into Context,https://link.springer.com/article/10.1007/s11199-005-7143-7
NF-κB (p65/RelA) as a regulator of TNFα-mediated ML-1 cell differentiation,https://link.springer.com/article/10.1038/sj.leu.2402083
How the brain learns to see objects and faces in an impoverished context,https://link.springer.com/article/10.1038/39309
Synaptic facilitation requires paired activation of convergent pathways in the neocortex,https://link.springer.com/article/10.1038/290413a0
Identity of euchromatic bands from man to Cercopithecidae,https://link.springer.com/article/10.1007/BF00278726
Prostaglandins and Aspirin,https://link.springer.com/article/10.1038/232017a0
CS and its Chemical Relatives,https://link.springer.com/article/10.1038/235257a0
Diencephalic nervous mechanisms in relation to the control of intraocular pressure,https://link.springer.com/article/10.1007/BF00157913
"Seasonal diet partition among top predators of a small island, Iriomote Island in the Ryukyu Archipelago, Japan",https://link.springer.com/article/10.1038/s41598-024-58204-6
Measuring burden of disease in both asthma and COPD by merging the ACQ and CCQ: less is more?,https://link.springer.com/article/10.1038/s41533-024-00364-z
On the genetic basis of tail-loss evolution in humans and apes,https://link.springer.com/article/10.1038/s41586-024-07095-8
A chromosome-level genome assembly reveals genomic characteristics of the American mink (Neogale vison),https://link.springer.com/article/10.1038/s42003-022-04341-5
Anisotropic distortion in the perceived direction of motion on the arm,https://link.springer.com/article/10.1038/s41598-022-27032-x
Bifidobacterium adolescentis regulates catalase activity and host metabolism and improves healthspan and lifespan in multiple species,https://link.springer.com/article/10.1038/s43587-021-00129-0
Long-read metagenomics using PromethION uncovers oral bacteriophages and their interaction with host bacteria,https://link.springer.com/article/10.1038/s41467-020-20199-9
Integrating hybrid zone analyses in species delimitation: lessons from two anuran radiations of the Western Mediterranean,https://link.springer.com/article/10.1038/s41437-020-0294-z
Exploring genetic diversity and disease response of cultivated rice accessions (Oryza spp.) against Pyricularia oryzae under rainfed upland conditions in Benin,https://link.springer.com/article/10.1007/s10722-018-0638-1
Temperature-mediated invocation of the vacuum state for switchable ultrawide-angle and broadband deflection,https://link.springer.com/article/10.1038/s41598-018-32977-z
Recombination Phenotypes of Escherichia coli greA Mutants,https://link.springer.com/article/10.1186/1471-2199-12-12
TNK cells (NKG2D+ CD8+ or CD4+ T lymphocytes) in the control of human tumors,https://link.springer.com/article/10.1007/s00262-008-0635-x
Coordinated multivesicular release at a mammalian ribbon synapse,https://link.springer.com/article/10.1038/nn1280
Upregulation of BiP and CHOP by the unfolded-protein response is independent of presenilin expression,https://link.springer.com/article/10.1038/35046500
Nociceptive and thermoreceptive lamina I neurons are anatomically distinct,https://link.springer.com/article/10.1038/665
Corticofugal modulation of the midbrain frequency map in the bat auditory system,https://link.springer.com/article/10.1038/255
Constraints on cortical and thalamic projections: the no-strong-loops hypothesis,https://link.springer.com/article/10.1038/34584
The effects of baclofen on the stretch reflex parameters of the cat,https://link.springer.com/article/10.1007/BF00242014
"Kindling, Anxiety and Limbic Epilepsy: Human and Animal Perspectives",https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4684-5796-4_24
Opiate receptor subclasses differ in their conformational requirements,https://link.springer.com/article/10.1038/297074a0
In vivo closed-loop control of a locust’s leg using nerve stimulation,https://link.springer.com/article/10.1038/s41598-022-13679-z
Autonomous quantum error correction and fault-tolerant quantum computation with squeezed cat qubits,https://link.springer.com/article/10.1038/s41534-023-00746-0
Experimental and numerical investigation of energy performance of building using biobased materials for sustainable construction,https://link.springer.com/article/10.1007/s12053-023-10156-y
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Advanced Surfaces by Anchoring Thin Hydrogel Layers of Functional Polymers,https://link.springer.com/article/10.1007/s10118-020-2474-y
Activation of toll like receptor 4 (TLR4) promotes cardiomyocyte apoptosis through SIRT2 dependent p53 deacetylation,https://link.springer.com/article/10.1038/s41598-020-75301-4
Preparing graphene from anode graphite of spent lithium-ion batteries,https://link.springer.com/article/10.1007/s11783-017-0993-8
"Solid state synthesis of Bi
0
.
4
Sr
0
.
6
FeO
3
−
δ
 powder for SOFC applications",https://link.springer.com/article/10.1007/s10751-017-1427-5
Current and Future Trends Toward Reduction of CO2 Emission from Steel Industries,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-981-10-3352-0_17
Current status and development trends of innovative blast furnace ironmaking technologies aimed to environmental harmony and operation intellectualization,https://link.springer.com/article/10.1016/S1006-706X(17)30115-2
Topic: CO2 Breakthrough Program by COURSE50 in Japanese Steel Industry Sector,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-4-431-55951-1_29
"Sustainable Aspects of Ultimate Reduction of CO2 in the Steelmaking Process (COURSE50 Project), Part 2: CO2 Capture",https://link.springer.com/article/10.1007/s40831-016-0067-3
Concept and Current State of CO2 Ultimate Reduction in the Steelmaking Process (COURSE50) Aimed at Sustainability in the Japanese Steel Industry,https://link.springer.com/article/10.1007/s40831-016-0066-4
Visualizing chaperone-assisted protein folding,https://link.springer.com/article/10.1038/nsmb.3237
Characterization of Microwave Discharge Ion Source for high proton beam production,https://link.springer.com/article/10.1140/epjp/i2012-12136-5
Recombination Phenotypes of Escherichia coli greA Mutants,https://link.springer.com/article/10.1186/1471-2199-12-12
Pesticide residues in dried table grapes from the Aegean region of Turkey,https://link.springer.com/article/10.1007/s10661-009-1037-z
Discussion of thermodynamic data obtained by adsorption gas chromatography on carbograph 6,https://link.springer.com/article/10.1007/BF02492413
Differential expression of cytosolic and mitochondrial 3-hydroxy-3-methylglutaryl CoA synthases during adipocyte differentiation,https://link.springer.com/article/10.1023/A:1007284217886
BRCA1 activation of the GADD45 promoter,https://link.springer.com/article/10.1038/sj.onc.1203759
Interaction between tissue-dwelling helminth and the gut microbiota drives mucosal immunoregulation,https://link.springer.com/article/10.1038/s41522-023-00410-7
Genomic analysis of Shiga toxin-producing Escherichia coli O157:H7 from cattle and pork-production related environments,https://link.springer.com/article/10.1038/s41538-021-00097-0
Transcriptome profiling reveals potential genes involved in browning of fresh-cut eggplant (Solanum melongena L.),https://link.springer.com/article/10.1038/s41598-021-94831-z
Insight into DNA substrate specificity of PARP1-catalysed DNA poly(ADP-ribosyl)ation,https://link.springer.com/article/10.1038/s41598-020-60631-0
A specialized reciprocal connectivity suggests a link between the mechanisms by which the superior colliculus and parabigeminal nucleus produce defensive behaviors in rodents,https://link.springer.com/article/10.1038/s41598-020-72848-0
Patient-Reported Outcome Measures for Post-mastectomy Breast Reconstruction: A Systematic Review of Development and Measurement Properties,https://link.springer.com/article/10.1245/s10434-020-08736-8
"A peculiar case of Campylobacter jejuni attenuated aspartate chemosensory mutant, able to cause pathology and inflammation in avian and murine model animals",https://link.springer.com/article/10.1038/s41598-018-30604-5
Evolutionary dynamic multi-objective optimization algorithm based on Borda count method,https://link.springer.com/article/10.1007/s13042-017-0695-3
Purinergic receptors in the carotid body as a new drug target for controlling hypertension,https://link.springer.com/article/10.1038/nm.4173
Studying the Chemistry of Cationized Triacylglycerols Using Electrospray Ionization Mass Spectrometry and Density Functional Theory Computations,https://link.springer.com/article/10.1007/s13361-014-0917-9
"The influence of spatial scale on the genetic structure of a widespread tropical wetland tree, Pterocarpus officinalis (Fabaceae)",https://link.springer.com/article/10.1007/s10592-005-9022-8
Functional changes at periphery and cortex following dorsal root lesions in adult monkeys,https://link.springer.com/article/10.1038/74852
Diverse receptive fields in the lateral geniculate nucleus during thalamocortical development,https://link.springer.com/article/10.1038/75786
Some aspects of methodology for research in information systems,https://link.springer.com/article/10.1057/jit.1995.23
Restricted tissue-specific but correct developmental expression mediated by a short human α1AT promoter fragment in transgenic mice,https://link.springer.com/article/10.1007/BF01976504
A human retinoic acid receptor which belongs to the family of nuclear receptors,https://link.springer.com/article/10.1038/330444a0
Cell-specific expression controlled by the 5′-flanking region of insulin and chymotrypsin genes,https://link.springer.com/article/10.1038/306557a0
Stereoselective Peroxidatic Activity of Iron(III) Complex Ions Supported on Polypeptides,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-94-009-7049-6_25
Positive control and autogenous regulation of the nifLA promoter in Klebsiella pneumoniae,https://link.springer.com/article/10.1038/301302a0
"Tracing the geographic origins of two forms of Opuntia ficus-indica cultivated in Argentina using haplotype diversity patterns, and cytogenetic and morphological analyses",https://link.springer.com/article/10.1007/s10722-024-01876-w
A fast direct solver for surface-based whole-head modeling of transcranial magnetic stimulation,https://link.springer.com/article/10.1038/s41598-023-45602-5
Trio-binning of a hinny refines the comparative organization of the horse and donkey X chromosomes and reveals novel species-specific features,https://link.springer.com/article/10.1038/s41598-023-47583-x
Electrocatalytic metal hydride generation using CPET mediators,https://link.springer.com/article/10.1038/s41586-022-04874-z
Exploring genetic diversity and disease response of cultivated rice accessions (Oryza spp.) against Pyricularia oryzae under rainfed upland conditions in Benin,https://link.springer.com/article/10.1007/s10722-018-0638-1
Genetic analysis of endangered hog deer (Axis porcinus) reveals two distinct lineages from the Indian subcontinent,https://link.springer.com/article/10.1038/s41598-018-34482-9
The antioxidant activities of alkalic-extractable polysaccharides from Coprinus comatus on alcohol-induced liver injury in mice,https://link.springer.com/article/10.1038/s41598-018-30104-6
Activation and silencing of secondary metabolites in Streptomyces albus and Streptomyces lividans after transformation with cosmids containing the thienamycin gene cluster from Streptomyces cattleya,https://link.springer.com/article/10.1007/s00203-014-0977-z
The complete nucleotide sequence of the mitochondrial genome of Phthonandria atrilineata (Lepidoptera: Geometridae),https://link.springer.com/article/10.1007/s11033-008-9334-0
Entangled states of trapped atomic ions,https://link.springer.com/article/10.1038/nature07125
MR CAT scan: a modular approach for hybrid imaging,https://link.springer.com/article/10.1007/BF02590645
Corticofugal modulation of the midbrain frequency map in the bat auditory system,https://link.springer.com/article/10.1038/255
"Quantitative assessment of blood flow, blood volume and blood oxygenation effects in functional magnetic resonance imaging",https://link.springer.com/article/10.1038/nm0298-159
Altered Calcium Homeostasis and Membrane Integrity in Myocardial Cell Injury,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4757-0007-7_13
The electrophysiology of reperfusion- induced arrhythmias following acute myocardial ischaemia,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-94-009-1289-2_3
Blood Flow,https://link.springer.comhttps://link.springer.com/chapter/10.1007/978-1-4684-4367-7_24
